"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"glmnew","AE",0,"2009/2010",1022.5,"sanjuan","test","seasoninc"
"glmnew","LS",4,"2009/2010",-6.95844839329766,"sanjuan","test","peakweek"
"glmnew","LS",4,"2009/2010",-0.449444902224699,"sanjuan","test","peakinc"
"glmnew","LS",4,"2009/2010",-2.79156083397538,"sanjuan","test","seasoninc"
"glmnew","AE",4,"2009/2010",20,"sanjuan","test","peakweek"
"glmnew","AE",4,"2009/2010",6,"sanjuan","test","peakinc"
"glmnew","AE",4,"2009/2010",916,"sanjuan","test","seasoninc"
"glmnew","LS",8,"2009/2010",-6.0421576614235,"sanjuan","test","peakweek"
"glmnew","LS",8,"2009/2010",-0.421920228834609,"sanjuan","test","peakinc"
"glmnew","LS",8,"2009/2010",-2.47604396253015,"sanjuan","test","seasoninc"
"glmnew","AE",8,"2009/2010",20,"sanjuan","test","peakweek"
"glmnew","AE",8,"2009/2010",2,"sanjuan","test","peakinc"
"glmnew","AE",8,"2009/2010",796,"sanjuan","test","seasoninc"
"glmnew","LS",12,"2009/2010",-6.26530121273771,"sanjuan","test","peakweek"
"glmnew","LS",12,"2009/2010",-0.354839692488344,"sanjuan","test","peakinc"
"glmnew","LS",12,"2009/2010",-3.28110905929409,"sanjuan","test","seasoninc"
"glmnew","AE",12,"2009/2010",21,"sanjuan","test","peakweek"
"glmnew","AE",12,"2009/2010",1.5,"sanjuan","test","peakinc"
"glmnew","AE",12,"2009/2010",896.5,"sanjuan","test","seasoninc"
"glmnew","LS",16,"2009/2010",-6.95844839329766,"sanjuan","test","peakweek"
"glmnew","LS",16,"2009/2010",-0.15365624223993,"sanjuan","test","peakinc"
"glmnew","LS",16,"2009/2010",-3.82765276566216,"sanjuan","test","seasoninc"
"glmnew","AE",16,"2009/2010",20,"sanjuan","test","peakweek"
"glmnew","AE",16,"2009/2010",1,"sanjuan","test","peakinc"
"glmnew","AE",16,"2009/2010",838,"sanjuan","test","seasoninc"
"glmnew","LS",20,"2009/2010",-6.95844839329766,"sanjuan","test","peakweek"
"glmnew","LS",20,"2009/2010",-0.220427164905058,"sanjuan","test","peakinc"
"glmnew","LS",20,"2009/2010",-3.87417278129705,"sanjuan","test","seasoninc"
"glmnew","AE",20,"2009/2010",20,"sanjuan","test","peakweek"
"glmnew","AE",20,"2009/2010",9,"sanjuan","test","peakinc"
"glmnew","AE",20,"2009/2010",670,"sanjuan","test","seasoninc"
"glmnew","LS",24,"2009/2010",-6.95844839329766,"sanjuan","test","peakweek"
"glmnew","LS",24,"2009/2010",-0.0465671176814855,"sanjuan","test","peakinc"
"glmnew","LS",24,"2009/2010",-6.22554803846053,"sanjuan","test","seasoninc"
"glmnew","AE",24,"2009/2010",18,"sanjuan","test","peakweek"
