"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"new","AE",16,"2008/2009",26.3772473964471,"sanjuan","train","peakinc"
"new","AE",16,"2008/2009",712.196602075659,"sanjuan","train","seasoninc"
"new","LS",20,"2008/2009",-5.25995539786864,"sanjuan","train","peakweek"
"new","LS",20,"2008/2009",-0.0606800907918839,"sanjuan","train","peakinc"
"new","LS",20,"2008/2009",-5.05867515917261,"sanjuan","train","seasoninc"
"new","AE",20,"2008/2009",16,"sanjuan","train","peakweek"
"new","AE",20,"2008/2009",33,"sanjuan","train","peakinc"
"new","AE",20,"2008/2009",810.824597223128,"sanjuan","train","seasoninc"
"new","LS",24,"2008/2009",-3.8045484830302,"sanjuan","train","peakweek"
"new","LS",24,"2008/2009",-0.102486474112361,"sanjuan","train","peakinc"
"new","LS",24,"2008/2009",-2.7892664907035,"sanjuan","train","seasoninc"
"new","AE",24,"2008/2009",7,"sanjuan","train","peakweek"
"new","AE",24,"2008/2009",20,"sanjuan","train","peakinc"
"new","AE",24,"2008/2009",532.289670145157,"sanjuan","train","seasoninc"
"new","LS",28,"2008/2009",-2.7935315086076,"sanjuan","train","peakweek"
"new","LS",28,"2008/2009",-0.683228670922839,"sanjuan","train","peakinc"
"new","LS",28,"2008/2009",-0.89383173369421,"sanjuan","train","seasoninc"
"new","AE",28,"2008/2009",1,"sanjuan","train","peakweek"
"new","AE",28,"2008/2009",1.32620449818581,"sanjuan","train","peakinc"
"new","AE",28,"2008/2009",86.8159544802252,"sanjuan","train","seasoninc"
"new","LS",32,"2008/2009",-0.169558588460725,"sanjuan","train","peakweek"
"new","LS",32,"2008/2009",-0.117853162307562,"sanjuan","train","peakinc"
"new","LS",32,"2008/2009",-1.84763058889139,"sanjuan","train","seasoninc"
"new","AE",32,"2008/2009",0,"sanjuan","train","peakweek"
"new","AE",32,"2008/2009",0,"sanjuan","train","peakinc"
"new","AE",32,"2008/2009",297.057642180885,"sanjuan","train","seasoninc"
"new","LS",36,"2008/2009",-0.249994130684894,"sanjuan","train","peakweek"
"new","LS",36,"2008/2009",-0.211566699568897,"sanjuan","train","peakinc"
"new","LS",36,"2008/2009",-0.984264669804223,"sanjuan","train","seasoninc"
"new","AE",36,"2008/2009",0,"sanjuan","train","peakweek"
"new","AE",36,"2008/2009",0,"sanjuan","train","peakinc"
"new","AE",36,"2008/2009",106.253743207525,"sanjuan","train","seasoninc"
"new","LS",40,"2008/2009",-0.638784412841774,"sanjuan","train","peakweek"
"new","LS",40,"2008/2009",-0.562197933682204,"sanjuan","train","peakinc"
"new","LS",40,"2008/2009",-0.209642849966828,"sanjuan","train","seasoninc"
"new","AE",40,"2008/2009",0,"sanjuan","train","peakweek"
"new","AE",40,"2008/2009",0,"sanjuan","train","peakinc"
"new","AE",40,"2008/2009",125.3384569194,"sanjuan","train","seasoninc"
"new","LS",44,"2008/2009",-0.0904144154915427,"sanjuan","train","peakweek"
"new","LS",44,"2008/2009",-0.06846038181614,"sanjuan","train","peakinc"
"new","LS",44,"2008/2009",-0.142811795548762,"sanjuan","train","seasoninc"
"new","AE",44,"2008/2009",0,"sanjuan","train","peakweek"
"new","AE",44,"2008/2009",0,"sanjuan","train","peakinc"
"new","AE",44,"2008/2009",35.2362253884642,"sanjuan","train","seasoninc"
"new","LS",48,"2008/2009",-0.000370068466889002,"sanjuan","train","peakweek"
"new","LS",48,"2008/2009",-0.000220024203549917,"sanjuan","train","peakinc"
"new","LS",48,"2008/2009",-0.000910414301361862,"sanjuan","train","seasoninc"
