"team","metric.type","forecast.week","season","metric","location","data.type","prediction.target"
"P","LS",24,"2010/2011",-5.24953,"sanjuan","test","seasoninc"
"A","LS",24,"2010/2011",-Inf,"sanjuan","test","seasoninc"
"O","LS",24,"2010/2011",-0.778263,"sanjuan","test","seasoninc"
"L","LS",24,"2010/2011",-6.03229,"sanjuan","test","seasoninc"
"I","LS",24,"2010/2011",-0.0547249,"sanjuan","test","seasoninc"
"K","LS",24,"2010/2011",-Inf,"sanjuan","test","seasoninc"
"N","LS",24,"2010/2011",-2.51187,"sanjuan","test","seasoninc"
"F","LS",24,"2010/2011",-2.67365,"sanjuan","test","seasoninc"
"M","LS",24,"2010/2011",-6.70646,"sanjuan","test","seasoninc"
"E","LS",24,"2010/2011",-1.57431,"sanjuan","test","seasoninc"
"G","AE",24,"2010/2011",139.935,"sanjuan","test","seasoninc"
"baseline","AE",24,"2010/2011",471.806,"sanjuan","test","seasoninc"
"B","AE",24,"2010/2011",844,"sanjuan","test","seasoninc"
"C","AE",24,"2010/2011",203.6,"sanjuan","test","seasoninc"
"D","AE",24,"2010/2011",183.783,"sanjuan","test","seasoninc"
"J","AE",24,"2010/2011",632.698,"sanjuan","test","seasoninc"
"H","AE",24,"2010/2011",1403.06,"sanjuan","test","seasoninc"
"P","AE",24,"2010/2011",1628.11,"sanjuan","test","seasoninc"
"A","AE",24,"2010/2011",20948,"sanjuan","test","seasoninc"
"O","AE",24,"2010/2011",645.702,"sanjuan","test","seasoninc"
"L","AE",24,"2010/2011",1482.92,"sanjuan","test","seasoninc"
"I","AE",24,"2010/2011",280,"sanjuan","test","seasoninc"
"K","AE",24,"2010/2011",924,"sanjuan","test","seasoninc"
"N","AE",24,"2010/2011",1595,"sanjuan","test","seasoninc"
"F","AE",24,"2010/2011",1043.79,"sanjuan","test","seasoninc"
"M","AE",24,"2010/2011",2682,"sanjuan","test","seasoninc"
"E","AE",24,"2010/2011",704,"sanjuan","test","seasoninc"
"G","LS",28,"2010/2011",-0.412334,"sanjuan","test","seasoninc"
"baseline","LS",28,"2010/2011",-0.625115,"sanjuan","test","seasoninc"
"B","LS",28,"2010/2011",-1.64798,"sanjuan","test","seasoninc"
"C","LS",28,"2010/2011",-0.161059,"sanjuan","test","seasoninc"
"D","LS",28,"2010/2011",-0.849676,"sanjuan","test","seasoninc"
"J","LS",28,"2010/2011",-1.25137,"sanjuan","test","seasoninc"
"H","LS",28,"2010/2011",-3.96256,"sanjuan","test","seasoninc"
"P","LS",28,"2010/2011",-5.84304,"sanjuan","test","seasoninc"
"A","LS",28,"2010/2011",-Inf,"sanjuan","test","seasoninc"
"O","LS",28,"2010/2011",-0.903995,"sanjuan","test","seasoninc"
"L","LS",28,"2010/2011",-0.48776,"sanjuan","test","seasoninc"
"I","LS",28,"2010/2011",0,"sanjuan","test","seasoninc"
"K","LS",28,"2010/2011",-Inf,"sanjuan","test","seasoninc"
"N","LS",28,"2010/2011",-2.70033,"sanjuan","test","seasoninc"
"F","LS",28,"2010/2011",-2.56395,"sanjuan","test","seasoninc"
"M","LS",28,"2010/2011",-6.70646,"sanjuan","test","seasoninc"
"E","LS",28,"2010/2011",-0.963513,"sanjuan","test","seasoninc"
"G","AE",28,"2010/2011",237.115,"sanjuan","test","seasoninc"
"baseline","AE",28,"2010/2011",290.517,"sanjuan","test","seasoninc"
"B","AE",28,"2010/2011",469,"sanjuan","test","seasoninc"
"C","AE",28,"2010/2011",72,"sanjuan","test","seasoninc"
"D","AE",28,"2010/2011",183.783,"sanjuan","test","seasoninc"
"J","AE",28,"2010/2011",1134.76,"sanjuan","test","seasoninc"
"H","AE",28,"2010/2011",1094.69,"sanjuan","test","seasoninc"
"P","AE",28,"2010/2011",1714.54,"sanjuan","test","seasoninc"
"A","AE",28,"2010/2011",7410,"sanjuan","test","seasoninc"
"O","AE",28,"2010/2011",553.943,"sanjuan","test","seasoninc"
"L","AE",28,"2010/2011",633.318,"sanjuan","test","seasoninc"
"I","AE",28,"2010/2011",244,"sanjuan","test","seasoninc"
"K","AE",28,"2010/2011",831,"sanjuan","test","seasoninc"
"N","AE",28,"2010/2011",1353,"sanjuan","test","seasoninc"
"F","AE",28,"2010/2011",1095.09,"sanjuan","test","seasoninc"
"M","AE",28,"2010/2011",2682,"sanjuan","test","seasoninc"
"E","AE",28,"2010/2011",369,"sanjuan","test","seasoninc"
"G","LS",32,"2010/2011",-0.412314,"sanjuan","test","seasoninc"
"baseline","LS",32,"2010/2011",-0.514499,"sanjuan","test","seasoninc"
"B","LS",32,"2010/2011",-1.11058,"sanjuan","test","seasoninc"
"C","LS",32,"2010/2011",-0.605497,"sanjuan","test","seasoninc"
"D","LS",32,"2010/2011",-1.02473,"sanjuan","test","seasoninc"
"J","LS",32,"2010/2011",-1.43134,"sanjuan","test","seasoninc"
"H","LS",32,"2010/2011",-1.98638,"sanjuan","test","seasoninc"
"P","LS",32,"2010/2011",-5.47267,"sanjuan","test","seasoninc"
"A","LS",32,"2010/2011",-4.19971,"sanjuan","test","seasoninc"
"O","LS",32,"2010/2011",-0.309075,"sanjuan","test","seasoninc"
"L","LS",32,"2010/2011",-0.105805,"sanjuan","test","seasoninc"
"I","LS",32,"2010/2011",0,"sanjuan","test","seasoninc"
"K","LS",32,"2010/2011",-Inf,"sanjuan","test","seasoninc"
"N","LS",32,"2010/2011",-1.83893,"sanjuan","test","seasoninc"
"F","LS",32,"2010/2011",-2.65926,"sanjuan","test","seasoninc"
"M","LS",32,"2010/2011",-6.70646,"sanjuan","test","seasoninc"
"E","LS",32,"2010/2011",-0.032362,"sanjuan","test","seasoninc"
"G","AE",32,"2010/2011",214,"sanjuan","test","seasoninc"
"baseline","AE",32,"2010/2011",272.128,"sanjuan","test","seasoninc"
"B","AE",32,"2010/2011",216,"sanjuan","test","seasoninc"
"C","AE",32,"2010/2011",287.5,"sanjuan","test","seasoninc"
"D","AE",32,"2010/2011",183.783,"sanjuan","test","seasoninc"
"J","AE",32,"2010/2011",1237.24,"sanjuan","test","seasoninc"
"H","AE",32,"2010/2011",585.217,"sanjuan","test","seasoninc"
"P","AE",32,"2010/2011",1659.88,"sanjuan","test","seasoninc"
"A","AE",32,"2010/2011",973,"sanjuan","test","seasoninc"
"O","AE",32,"2010/2011",226.32,"sanjuan","test","seasoninc"
"L","AE",32,"2010/2011",98.1063,"sanjuan","test","seasoninc"
"I","AE",32,"2010/2011",300,"sanjuan","test","seasoninc"
"K","AE",32,"2010/2011",720,"sanjuan","test","seasoninc"
"N","AE",32,"2010/2011",792,"sanjuan","test","seasoninc"
"F","AE",32,"2010/2011",835.749,"sanjuan","test","seasoninc"
"M","AE",32,"2010/2011",2682,"sanjuan","test","seasoninc"
"E","AE",32,"2010/2011",25,"sanjuan","test","seasoninc"
"G","LS",36,"2010/2011",-0.412315,"sanjuan","test","seasoninc"
"baseline","LS",36,"2010/2011",-0.00843548,"sanjuan","test","seasoninc"
"B","LS",36,"2010/2011",-0.662611,"sanjuan","test","seasoninc"
"C","LS",36,"2010/2011",-0.481217,"sanjuan","test","seasoninc"
"D","LS",36,"2010/2011",-0.797913,"sanjuan","test","seasoninc"
"J","LS",36,"2010/2011",-1.52563,"sanjuan","test","seasoninc"
"H","LS",36,"2010/2011",-0.671942,"sanjuan","test","seasoninc"
"P","LS",36,"2010/2011",-5.31852,"sanjuan","test","seasoninc"
"A","LS",36,"2010/2011",-3.35241,"sanjuan","test","seasoninc"
"O","LS",36,"2010/2011",-0.0337301,"sanjuan","test","seasoninc"
"L","LS",36,"2010/2011",-Inf,"sanjuan","test","seasoninc"
"I","LS",36,"2010/2011",0,"sanjuan","test","seasoninc"
"K","LS",36,"2010/2011",-Inf,"sanjuan","test","seasoninc"
"N","LS",36,"2010/2011",-1.1985,"sanjuan","test","seasoninc"
"F","LS",36,"2010/2011",-2.81341,"sanjuan","test","seasoninc"
"M","LS",36,"2010/2011",-6.70646,"sanjuan","test","seasoninc"
"E","LS",36,"2010/2011",-0.00221738,"sanjuan","test","seasoninc"
"G","AE",36,"2010/2011",133,"sanjuan","test","seasoninc"
"baseline","AE",36,"2010/2011",75.2988,"sanjuan","test","seasoninc"
"B","AE",36,"2010/2011",85,"sanjuan","test","seasoninc"
"C","AE",36,"2010/2011",200.2,"sanjuan","test","seasoninc"
"D","AE",36,"2010/2011",25.0751,"sanjuan","test","seasoninc"
"J","AE",36,"2010/2011",1112,"sanjuan","test","seasoninc"
"H","AE",36,"2010/2011",321.809,"sanjuan","test","seasoninc"
"P","AE",36,"2010/2011",1610.17,"sanjuan","test","seasoninc"
"A","AE",36,"2010/2011",825,"sanjuan","test","seasoninc"
"O","AE",36,"2010/2011",49.052,"sanjuan","test","seasoninc"
"L","AE",36,"2010/2011",617.066,"sanjuan","test","seasoninc"
"I","AE",36,"2010/2011",367,"sanjuan","test","seasoninc"
"K","AE",36,"2010/2011",556,"sanjuan","test","seasoninc"
"N","AE",36,"2010/2011",510,"sanjuan","test","seasoninc"
"F","AE",36,"2010/2011",600.229,"sanjuan","test","seasoninc"
"M","AE",36,"2010/2011",2682,"sanjuan","test","seasoninc"
"E","AE",36,"2010/2011",36,"sanjuan","test","seasoninc"
"G","LS",40,"2010/2011",-0.412318,"sanjuan","test","seasoninc"
"baseline","LS",40,"2010/2011",-0.000100005,"sanjuan","test","seasoninc"
"B","LS",40,"2010/2011",-0.345762,"sanjuan","test","seasoninc"
"C","LS",40,"2010/2011",-0.328871,"sanjuan","test","seasoninc"
"D","LS",40,"2010/2011",-0.661124,"sanjuan","test","seasoninc"
"J","LS",40,"2010/2011",-1.3947,"sanjuan","test","seasoninc"
"H","LS",40,"2010/2011",-0.0929534,"sanjuan","test","seasoninc"
"P","LS",40,"2010/2011",-5.03595,"sanjuan","test","seasoninc"
"A","LS",40,"2010/2011",-0.0672087,"sanjuan","test","seasoninc"
"O","LS",40,"2010/2011",-0.00260404,"sanjuan","test","seasoninc"
"L","LS",40,"2010/2011",-Inf,"sanjuan","test","seasoninc"
"I","LS",40,"2010/2011",0,"sanjuan","test","seasoninc"
"K","LS",40,"2010/2011",-Inf,"sanjuan","test","seasoninc"
"N","LS",40,"2010/2011",-0.513022,"sanjuan","test","seasoninc"
"F","LS",40,"2010/2011",-0.896488,"sanjuan","test","seasoninc"
"M","LS",40,"2010/2011",-6.70646,"sanjuan","test","seasoninc"
"E","LS",40,"2010/2011",-0.685304,"sanjuan","test","seasoninc"
"G","AE",40,"2010/2011",82,"sanjuan","test","seasoninc"
"baseline","AE",40,"2010/2011",4.82301,"sanjuan","test","seasoninc"
"B","AE",40,"2010/2011",66,"sanjuan","test","seasoninc"
"C","AE",40,"2010/2011",146,"sanjuan","test","seasoninc"
"D","AE",40,"2010/2011",25.0751,"sanjuan","test","seasoninc"
"J","AE",40,"2010/2011",862,"sanjuan","test","seasoninc"
"H","AE",40,"2010/2011",131.704,"sanjuan","test","seasoninc"
"P","AE",40,"2010/2011",1582.76,"sanjuan","test","seasoninc"
"A","AE",40,"2010/2011",57,"sanjuan","test","seasoninc"
"O","AE",40,"2010/2011",4.794,"sanjuan","test","seasoninc"
"L","AE",40,"2010/2011",753.099,"sanjuan","test","seasoninc"
"I","AE",40,"2010/2011",416,"sanjuan","test","seasoninc"
"K","AE",40,"2010/2011",409,"sanjuan","test","seasoninc"
"N","AE",40,"2010/2011",205,"sanjuan","test","seasoninc"
"F","AE",40,"2010/2011",334.456,"sanjuan","test","seasoninc"
"M","AE",40,"2010/2011",2682,"sanjuan","test","seasoninc"
"E","AE",40,"2010/2011",43,"sanjuan","test","seasoninc"
"G","LS",44,"2010/2011",-0.412318,"sanjuan","test","seasoninc"
"baseline","LS",44,"2010/2011",0,"sanjuan","test","seasoninc"
"B","LS",44,"2010/2011",-0.199951,"sanjuan","test","seasoninc"
"C","LS",44,"2010/2011",-0.147934,"sanjuan","test","seasoninc"
"D","LS",44,"2010/2011",-0.754965,"sanjuan","test","seasoninc"
"J","LS",44,"2010/2011",-1.21205,"sanjuan","test","seasoninc"
"H","LS",44,"2010/2011",-0.0443419,"sanjuan","test","seasoninc"
"P","LS",44,"2010/2011",-4.96185,"sanjuan","test","seasoninc"
"A","LS",44,"2010/2011",-0.0833816,"sanjuan","test","seasoninc"
"O","LS",44,"2010/2011",-0.000100904,"sanjuan","test","seasoninc"
"L","LS",44,"2010/2011",-Inf,"sanjuan","test","seasoninc"
"I","LS",44,"2010/2011",0,"sanjuan","test","seasoninc"
"K","LS",44,"2010/2011",-0.167236,"sanjuan","test","seasoninc"
"N","LS",44,"2010/2011",-0.0733209,"sanjuan","test","seasoninc"
"F","LS",44,"2010/2011",-0.218156,"sanjuan","test","seasoninc"
"M","LS",44,"2010/2011",-6.70646,"sanjuan","test","seasoninc"
"E","LS",44,"2010/2011",-0.685304,"sanjuan","test","seasoninc"
"G","AE",44,"2010/2011",37,"sanjuan","test","seasoninc"
"baseline","AE",44,"2010/2011",0.595363,"sanjuan","test","seasoninc"
"B","AE",44,"2010/2011",31,"sanjuan","test","seasoninc"
"C","AE",44,"2010/2011",81.7,"sanjuan","test","seasoninc"
"D","AE",44,"2010/2011",25.0751,"sanjuan","test","seasoninc"
"J","AE",44,"2010/2011",682,"sanjuan","test","seasoninc"
"H","AE",44,"2010/2011",71.6308,"sanjuan","test","seasoninc"
"P","AE",44,"2010/2011",1573.09,"sanjuan","test","seasoninc"
"A","AE",44,"2010/2011",1,"sanjuan","test","seasoninc"
"O","AE",44,"2010/2011",17.818,"sanjuan","test","seasoninc"
"L","AE",44,"2010/2011",867.599,"sanjuan","test","seasoninc"
"I","AE",44,"2010/2011",442,"sanjuan","test","seasoninc"
"K","AE",44,"2010/2011",160,"sanjuan","test","seasoninc"
"N","AE",44,"2010/2011",126,"sanjuan","test","seasoninc"
"F","AE",44,"2010/2011",200.627,"sanjuan","test","seasoninc"
"M","AE",44,"2010/2011",2682,"sanjuan","test","seasoninc"
"E","AE",44,"2010/2011",5,"sanjuan","test","seasoninc"
"G","LS",48,"2010/2011",-0.412318,"sanjuan","test","seasoninc"
"baseline","LS",48,"2010/2011",0,"sanjuan","test","seasoninc"
"B","LS",48,"2010/2011",-0.153594,"sanjuan","test","seasoninc"
"C","LS",48,"2010/2011",-0.0460709,"sanjuan","test","seasoninc"
"D","LS",48,"2010/2011",-0.746667,"sanjuan","test","seasoninc"
"J","LS",48,"2010/2011",-0.992117,"sanjuan","test","seasoninc"
"H","LS",48,"2010/2011",-0.0013825,"sanjuan","test","seasoninc"
"P","LS",48,"2010/2011",-4.82208,"sanjuan","test","seasoninc"
"A","LS",48,"2010/2011",-0.0725707,"sanjuan","test","seasoninc"
"O","LS",48,"2010/2011",-9.09041e-05,"sanjuan","test","seasoninc"
"L","LS",48,"2010/2011",-Inf,"sanjuan","test","seasoninc"
"I","LS",48,"2010/2011",0,"sanjuan","test","seasoninc"
"K","LS",48,"2010/2011",-0.153151,"sanjuan","test","seasoninc"
"N","LS",48,"2010/2011",-1e-06,"sanjuan","test","seasoninc"
"F","LS",48,"2010/2011",-0.00601807,"sanjuan","test","seasoninc"
"M","LS",48,"2010/2011",-6.70646,"sanjuan","test","seasoninc"
"E","LS",48,"2010/2011",-0.685304,"sanjuan","test","seasoninc"
"G","AE",48,"2010/2011",14,"sanjuan","test","seasoninc"
"baseline","AE",48,"2010/2011",1.27529,"sanjuan","test","seasoninc"
"B","AE",48,"2010/2011",5,"sanjuan","test","seasoninc"
"C","AE",48,"2010/2011",44.7,"sanjuan","test","seasoninc"
"D","AE",48,"2010/2011",25.0751,"sanjuan","test","seasoninc"
"J","AE",48,"2010/2011",359,"sanjuan","test","seasoninc"
"H","AE",48,"2010/2011",27.1279,"sanjuan","test","seasoninc"
"P","AE",48,"2010/2011",1564.41,"sanjuan","test","seasoninc"
"A","AE",48,"2010/2011",2,"sanjuan","test","seasoninc"
"O","AE",48,"2010/2011",0.55,"sanjuan","test","seasoninc"
"L","AE",48,"2010/2011",774.436,"sanjuan","test","seasoninc"
"I","AE",48,"2010/2011",478,"sanjuan","test","seasoninc"
"K","AE",48,"2010/2011",3,"sanjuan","test","seasoninc"
"N","AE",48,"2010/2011",196,"sanjuan","test","seasoninc"
"F","AE",48,"2010/2011",89.995,"sanjuan","test","seasoninc"
"M","AE",48,"2010/2011",2682,"sanjuan","test","seasoninc"
"E","AE",48,"2010/2011",3,"sanjuan","test","seasoninc"
"G","LS",0,"2011/2012",-1.41237,"sanjuan","test","seasoninc"
"baseline","LS",0,"2011/2012",-0.42526,"sanjuan","test","seasoninc"
"B","LS",0,"2011/2012",-0.986813,"sanjuan","test","seasoninc"
"C","LS",0,"2011/2012",-1.10033,"sanjuan","test","seasoninc"
"D","LS",0,"2011/2012",-3.46996,"sanjuan","test","seasoninc"
"J","LS",0,"2011/2012",-1.19675,"sanjuan","test","seasoninc"
"H","LS",0,"2011/2012",-2.46981,"sanjuan","test","seasoninc"
"P","LS",0,"2011/2012",-5.00013e-05,"sanjuan","test","seasoninc"
"A","LS",0,"2011/2012",-1.12393,"sanjuan","test","seasoninc"
"O","LS",0,"2011/2012",-0.856168,"sanjuan","test","seasoninc"
"L","LS",0,"2011/2012",-0.0777453,"sanjuan","test","seasoninc"
"I","LS",0,"2011/2012",-1.07687,"sanjuan","test","seasoninc"
"K","LS",0,"2011/2012",-Inf,"sanjuan","test","seasoninc"
"N","LS",0,"2011/2012",-1.51403,"sanjuan","test","seasoninc"
"F","LS",0,"2011/2012",-0.267879,"sanjuan","test","seasoninc"
"M","LS",0,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",0,"2011/2012",-1.37713,"sanjuan","test","seasoninc"
"G","AE",0,"2011/2012",357.57,"sanjuan","test","seasoninc"
"baseline","AE",0,"2011/2012",523.106,"sanjuan","test","seasoninc"
"B","AE",0,"2011/2012",179,"sanjuan","test","seasoninc"
"C","AE",0,"2011/2012",409.3,"sanjuan","test","seasoninc"
"D","AE",0,"2011/2012",1320,"sanjuan","test","seasoninc"
"J","AE",0,"2011/2012",2.58531,"sanjuan","test","seasoninc"
"H","AE",0,"2011/2012",555.347,"sanjuan","test","seasoninc"
"P","AE",0,"2011/2012",12.8298,"sanjuan","test","seasoninc"
"A","AE",0,"2011/2012",971,"sanjuan","test","seasoninc"
"O","AE",0,"2011/2012",154.077,"sanjuan","test","seasoninc"
"L","AE",0,"2011/2012",346.773,"sanjuan","test","seasoninc"
"I","AE",0,"2011/2012",1430,"sanjuan","test","seasoninc"
"K","AE",0,"2011/2012",3142,"sanjuan","test","seasoninc"
"N","AE",0,"2011/2012",1953,"sanjuan","test","seasoninc"
"F","AE",0,"2011/2012",230.897,"sanjuan","test","seasoninc"
"M","AE",0,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",0,"2011/2012",588,"sanjuan","test","seasoninc"
"G","LS",4,"2011/2012",-0.630346,"sanjuan","test","seasoninc"
"baseline","LS",4,"2011/2012",-0.385515,"sanjuan","test","seasoninc"
"B","LS",4,"2011/2012",-0.963346,"sanjuan","test","seasoninc"
"C","LS",4,"2011/2012",-1.2368,"sanjuan","test","seasoninc"
"D","LS",4,"2011/2012",-3.40474,"sanjuan","test","seasoninc"
"J","LS",4,"2011/2012",-1.40837,"sanjuan","test","seasoninc"
"H","LS",4,"2011/2012",-1.35648,"sanjuan","test","seasoninc"
"P","LS",4,"2011/2012",-0.00020002,"sanjuan","test","seasoninc"
"A","LS",4,"2011/2012",-Inf,"sanjuan","test","seasoninc"
"O","LS",4,"2011/2012",-0.857393,"sanjuan","test","seasoninc"
"L","LS",4,"2011/2012",-0.126244,"sanjuan","test","seasoninc"
"I","LS",4,"2011/2012",-0.919461,"sanjuan","test","seasoninc"
"K","LS",4,"2011/2012",-Inf,"sanjuan","test","seasoninc"
"N","LS",4,"2011/2012",-1.20667,"sanjuan","test","seasoninc"
"F","LS",4,"2011/2012",-0.278392,"sanjuan","test","seasoninc"
"M","LS",4,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",4,"2011/2012",-3.4949,"sanjuan","test","seasoninc"
"G","AE",4,"2011/2012",203.783,"sanjuan","test","seasoninc"
"baseline","AE",4,"2011/2012",491.083,"sanjuan","test","seasoninc"
"B","AE",4,"2011/2012",85,"sanjuan","test","seasoninc"
"C","AE",4,"2011/2012",402.5,"sanjuan","test","seasoninc"
"D","AE",4,"2011/2012",1211.94,"sanjuan","test","seasoninc"
"J","AE",4,"2011/2012",361.391,"sanjuan","test","seasoninc"
"H","AE",4,"2011/2012",449.977,"sanjuan","test","seasoninc"
"P","AE",4,"2011/2012",33.4153,"sanjuan","test","seasoninc"
"A","AE",4,"2011/2012",971,"sanjuan","test","seasoninc"
"O","AE",4,"2011/2012",132.469,"sanjuan","test","seasoninc"
"L","AE",4,"2011/2012",414.844,"sanjuan","test","seasoninc"
"I","AE",4,"2011/2012",1093,"sanjuan","test","seasoninc"
"K","AE",4,"2011/2012",2700,"sanjuan","test","seasoninc"
"N","AE",4,"2011/2012",1604,"sanjuan","test","seasoninc"
"F","AE",4,"2011/2012",234.713,"sanjuan","test","seasoninc"
"M","AE",4,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",4,"2011/2012",661,"sanjuan","test","seasoninc"
"G","LS",8,"2011/2012",-0.630348,"sanjuan","test","seasoninc"
"baseline","LS",8,"2011/2012",-0.164403,"sanjuan","test","seasoninc"
"B","LS",8,"2011/2012",-0.94559,"sanjuan","test","seasoninc"
"C","LS",8,"2011/2012",-1.2219,"sanjuan","test","seasoninc"
"D","LS",8,"2011/2012",-2.97864,"sanjuan","test","seasoninc"
"J","LS",8,"2011/2012",-1.60947,"sanjuan","test","seasoninc"
"H","LS",8,"2011/2012",-2.38597,"sanjuan","test","seasoninc"
"P","LS",8,"2011/2012",-0.00110061,"sanjuan","test","seasoninc"
"A","LS",8,"2011/2012",-Inf,"sanjuan","test","seasoninc"
"O","LS",8,"2011/2012",-0.737661,"sanjuan","test","seasoninc"
"L","LS",8,"2011/2012",-0.0108587,"sanjuan","test","seasoninc"
"I","LS",8,"2011/2012",-0.837041,"sanjuan","test","seasoninc"
"K","LS",8,"2011/2012",-Inf,"sanjuan","test","seasoninc"
"N","LS",8,"2011/2012",-1.17974,"sanjuan","test","seasoninc"
"F","LS",8,"2011/2012",-0.345311,"sanjuan","test","seasoninc"
"M","LS",8,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",8,"2011/2012",-1.67291,"sanjuan","test","seasoninc"
"G","AE",8,"2011/2012",127.395,"sanjuan","test","seasoninc"
"baseline","AE",8,"2011/2012",286.073,"sanjuan","test","seasoninc"
"B","AE",8,"2011/2012",19,"sanjuan","test","seasoninc"
"C","AE",8,"2011/2012",376.8,"sanjuan","test","seasoninc"
"D","AE",8,"2011/2012",942.648,"sanjuan","test","seasoninc"
"J","AE",8,"2011/2012",399.982,"sanjuan","test","seasoninc"
"H","AE",8,"2011/2012",546.589,"sanjuan","test","seasoninc"
"P","AE",8,"2011/2012",66.9381,"sanjuan","test","seasoninc"
"A","AE",8,"2011/2012",2205,"sanjuan","test","seasoninc"
"O","AE",8,"2011/2012",14.692,"sanjuan","test","seasoninc"
"L","AE",8,"2011/2012",285.543,"sanjuan","test","seasoninc"
"I","AE",8,"2011/2012",1,"sanjuan","test","seasoninc"
"K","AE",8,"2011/2012",1999,"sanjuan","test","seasoninc"
"N","AE",8,"2011/2012",1531,"sanjuan","test","seasoninc"
"F","AE",8,"2011/2012",195.122,"sanjuan","test","seasoninc"
"M","AE",8,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",8,"2011/2012",637,"sanjuan","test","seasoninc"
"G","LS",12,"2011/2012",-0.630349,"sanjuan","test","seasoninc"
"baseline","LS",12,"2011/2012",-0.63469,"sanjuan","test","seasoninc"
"B","LS",12,"2011/2012",-0.925927,"sanjuan","test","seasoninc"
"C","LS",12,"2011/2012",-1.18159,"sanjuan","test","seasoninc"
"D","LS",12,"2011/2012",-2.63469,"sanjuan","test","seasoninc"
"J","LS",12,"2011/2012",-0.635137,"sanjuan","test","seasoninc"
"H","LS",12,"2011/2012",-0.475951,"sanjuan","test","seasoninc"
"P","LS",12,"2011/2012",-0.000250031,"sanjuan","test","seasoninc"
"A","LS",12,"2011/2012",-0.663588,"sanjuan","test","seasoninc"
"O","LS",12,"2011/2012",-0.637114,"sanjuan","test","seasoninc"
"L","LS",12,"2011/2012",-0.00020002,"sanjuan","test","seasoninc"
"I","LS",12,"2011/2012",-0.862566,"sanjuan","test","seasoninc"
"K","LS",12,"2011/2012",-Inf,"sanjuan","test","seasoninc"
"N","LS",12,"2011/2012",-1.22307,"sanjuan","test","seasoninc"
"F","LS",12,"2011/2012",0,"sanjuan","test","seasoninc"
"M","LS",12,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",12,"2011/2012",-1.20364,"sanjuan","test","seasoninc"
"G","AE",12,"2011/2012",53.5575,"sanjuan","test","seasoninc"
"baseline","AE",12,"2011/2012",645.073,"sanjuan","test","seasoninc"
"B","AE",12,"2011/2012",19,"sanjuan","test","seasoninc"
"C","AE",12,"2011/2012",357.3,"sanjuan","test","seasoninc"
"D","AE",12,"2011/2012",835.596,"sanjuan","test","seasoninc"
"J","AE",12,"2011/2012",59.065,"sanjuan","test","seasoninc"
"H","AE",12,"2011/2012",17.2565,"sanjuan","test","seasoninc"
"P","AE",12,"2011/2012",33.0064,"sanjuan","test","seasoninc"
"A","AE",12,"2011/2012",288,"sanjuan","test","seasoninc"
"O","AE",12,"2011/2012",774.265,"sanjuan","test","seasoninc"
"L","AE",12,"2011/2012",47.1275,"sanjuan","test","seasoninc"
"I","AE",12,"2011/2012",392,"sanjuan","test","seasoninc"
"K","AE",12,"2011/2012",1188,"sanjuan","test","seasoninc"
"N","AE",12,"2011/2012",1437,"sanjuan","test","seasoninc"
"F","AE",12,"2011/2012",37.487,"sanjuan","test","seasoninc"
"M","AE",12,"2011/2012",71,"sanjuan","test","seasoninc"
"E","AE",12,"2011/2012",954,"sanjuan","test","seasoninc"
"G","LS",16,"2011/2012",-0.630356,"sanjuan","test","seasoninc"
"baseline","LS",16,"2011/2012",-0.413245,"sanjuan","test","seasoninc"
"B","LS",16,"2011/2012",-0.920235,"sanjuan","test","seasoninc"
"C","LS",16,"2011/2012",-1.0988,"sanjuan","test","seasoninc"
"D","LS",16,"2011/2012",-1.85686,"sanjuan","test","seasoninc"
"J","LS",16,"2011/2012",-0.631469,"sanjuan","test","seasoninc"
"H","LS",16,"2011/2012",-0.326459,"sanjuan","test","seasoninc"
"P","LS",16,"2011/2012",0,"sanjuan","test","seasoninc"
"A","LS",16,"2011/2012",-0.787458,"sanjuan","test","seasoninc"
"O","LS",16,"2011/2012",-0.558998,"sanjuan","test","seasoninc"
"L","LS",16,"2011/2012",-0.129426,"sanjuan","test","seasoninc"
"I","LS",16,"2011/2012",-0.864997,"sanjuan","test","seasoninc"
"K","LS",16,"2011/2012",-0.28635,"sanjuan","test","seasoninc"
"N","LS",16,"2011/2012",-1.22747,"sanjuan","test","seasoninc"
"F","LS",16,"2011/2012",0,"sanjuan","test","seasoninc"
"M","LS",16,"2011/2012",-0.136104,"sanjuan","test","seasoninc"
"E","LS",16,"2011/2012",-1.18221,"sanjuan","test","seasoninc"
"G","AE",16,"2011/2012",308.312,"sanjuan","test","seasoninc"
"baseline","AE",16,"2011/2012",529.318,"sanjuan","test","seasoninc"
"B","AE",16,"2011/2012",19,"sanjuan","test","seasoninc"
"C","AE",16,"2011/2012",367.8,"sanjuan","test","seasoninc"
"D","AE",16,"2011/2012",476.282,"sanjuan","test","seasoninc"
"J","AE",16,"2011/2012",75.0262,"sanjuan","test","seasoninc"
